eco	name	name_ko	pgn	uci	epd
D17	Slav Defense: Czech Variation, Wiesbaden Variation, Sharp Line	슬라브 디펜스: 체코 베리에이션, 비스바덴 베리에이션, 샤프 라인	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6 7. f3 Bb4 8. e4	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5 e7e6 f2f3 f8b4 e2e4	rn1qk2r/pp3ppp/2p1pn2/4Nb2/PbpPP3/2N2P2/1P4PP/R1BQKB1R b KQkq -
D18	Slav Defense: Czech Variation, Classical System	슬라브 디펜스: 체코 베리에이션, 클래시컬 시스템	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3	rn1qkb1r/pp2pppp/2p2n2/5b2/P1pP4/2N1PN2/1P3PPP/R1BQKB1R b KQkq -
D18	Slav Defense: Czech Variation, Lasker Variation	슬라브 디펜스: 체코 베리에이션, 라스커 베리에이션	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 Na6	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 b8a6	r2qkb1r/pp2pppp/n1p2n2/5b2/P1pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq -
D19	Slav Defense: Czech Variation, Classical System, Main Line	슬라브 디펜스: 체코 베리에이션, 클래시컬 시스템, 메인 라인	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O O-O 9. Qe2	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 e7e6 f1c4 f8b4 e1g1 e8g8 d1e2	rn1q1rk1/pp3ppp/2p1pn2/5b2/PbBP4/2N1PN2/1P2QPPP/R1B2RK1 b - -
D19	Slav Defense: Czech Variation, Dutch Variation	슬라브 디펜스: 체코 베리에이션, 더치 베리에이션	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 e7e6 f1c4 f8b4 e1g1	rn1qk2r/pp3ppp/2p1pn2/5b2/PbBP4/2N1PN2/1P3PPP/R1BQ1RK1 b kq -
D19	Slav Defense: Czech Variation, Dutch Variation, Sämisch Variation	슬라브 디펜스: 체코 베리에이션, 더치 베리에이션, 사미쉬 베리에이션	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O O-O 9. Qe2 Ne4 10. g4	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 e7e6 f1c4 f8b4 e1g1 e8g8 d1e2 f6e4 g2g4	rn1q1rk1/pp3ppp/2p1p3/5b2/PbBPn1P1/2N1PN2/1P2QP1P/R1B2RK1 b - -
D20	Queen's Gambit Accepted	퀸즈 갬빗 수락	1. d4 d5 2. c4 dxc4	d2d4 d7d5 c2c4 d5c4	rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Accelerated Mannheim Variation	퀸즈 갬빗 수락: 액셀러레이티드 만하임 베리에이션	1. d4 d5 2. c4 dxc4 3. Qa4+	d2d4 d7d5 c2c4 d5c4 d1a4	rnbqkbnr/ppp1pppp/8/8/Q1pP4/8/PP2PPPP/RNB1KBNR b KQkq -
D20	Queen's Gambit Accepted: Central Variation, Alekhine System	퀸즈 갬빗 수락: 센트럴 베리에이션, 알레킨 시스템	1. d4 d5 2. c4 dxc4 3. e4 Nf6	d2d4 d7d5 c2c4 d5c4 e2e4 g8f6	rnbqkb1r/ppp1pppp/5n2/8/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Central Variation, Greco Variation	퀸즈 갬빗 수락: 센트럴 베리에이션, 그레코 베리에이션	1. d4 d5 2. c4 dxc4 3. e4 b5	d2d4 d7d5 c2c4 d5c4 e2e4 b7b5	rnbqkbnr/p1p1pppp/8/1p6/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Central Variation, McDonnell Defense	퀸즈 갬빗 수락: 센트럴 베리에이션, 맥도널 디펜스	1. d4 d5 2. c4 dxc4 3. e4 e5	d2d4 d7d5 c2c4 d5c4 e2e4 e7e5	rnbqkbnr/ppp2ppp/8/4p3/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Central Variation, McDonnell Defense, Somov Gambit	퀸즈 갬빗 수락: 센트럴 베리에이션, 맥도널 디펜스, 소모프 갬빗	1. d4 d5 2. c4 dxc4 3. e4 e5 4. Bxc4	d2d4 d7d5 c2c4 d5c4 e2e4 e7e5 f1c4	rnbqkbnr/ppp2ppp/8/4p3/2BPP3/8/PP3PPP/RNBQK1NR b KQkq -
D20	Queen's Gambit Accepted: Central Variation, Modern Defense	퀸즈 갬빗 수락: 센트럴 베리에이션, 모던 디펜스	1. d4 d5 2. c4 dxc4 3. e4 Nc6	d2d4 d7d5 c2c4 d5c4 e2e4 b8c6	r1bqkbnr/ppp1pppp/2n5/8/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Central Variation, Rubinstein Defense	퀸즈 갬빗 수락: 센트럴 베리에이션, 루빈스타인 디펜스	1. d4 d5 2. c4 dxc4 3. e4 c5	d2d4 d7d5 c2c4 d5c4 e2e4 c7c5	rnbqkbnr/pp2pppp/8/2p5/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Central Variation, Rubinstein Defense, Yefimov Gambit	퀸즈 갬빗 수락: 센트럴 베리에이션, 루빈스타인 디펜스, 예피모프 갬빗	1. d4 d5 2. c4 dxc4 3. e4 c5 4. d5 b5	d2d4 d7d5 c2c4 d5c4 e2e4 c7c5 d4d5 b7b5	rnbqkbnr/p3pppp/8/1ppP4/2p1P3/8/PP3PPP/RNBQKBNR w KQkq -
D20	Queen's Gambit Accepted: Linares Variation	퀸즈 갬빗 수락: 리나레스 베리에이션	1. d4 d5 2. c4 dxc4 3. e4 c5 4. d5 Nf6 5. Nc3 b5	d2d4 d7d5 c2c4 d5c4 e2e4 c7c5 d4d5 g8f6 b1c3 b7b5	rnbqkb1r/p3pppp/5n2/1ppP4/2p1P3/2N5/PP3PPP/R1BQKBNR w KQkq -
D20	Queen's Gambit Accepted: Old Variation	퀸즈 갬빗 수락: 올드 베리에이션	1. d4 d5 2. c4 dxc4 3. e3	d2d4 d7d5 c2c4 d5c4 e2e3	rnbqkbnr/ppp1pppp/8/8/2pP4/4P3/PP3PPP/RNBQKBNR b KQkq -
D20	Queen's Gambit Accepted: Old Variation, Billinger Gambit	퀸즈 갬빗 수락: 올드 베리에이션, 빌링어 갬빗	1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. a3	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 a2a3	rnb1kbnr/ppp1qppp/8/8/2Bp4/PQ2P3/1P3PPP/RNB1K1NR b KQkq -
D20	Queen's Gambit Accepted: Old Variation, Christensen Gambit	퀸즈 갬빗 수락: 올드 베리에이션, 크리스텐센 갬빗	1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. Nf3	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 g1f3	rnb1kbnr/ppp1qppp/8/8/2Bp4/1Q2PN2/PP3PPP/RNB1K2R b KQkq -
D20	Queen's Gambit Accepted: Old Variation, Korchnoi Gambit	퀸즈 갬빗 수락: 올드 베리에이션, 코르치노이 갬빗	1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. Kf1	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 e1f1	rnb1kbnr/ppp1qppp/8/8/2Bp4/1Q2P3/PP3PPP/RNB2KNR b kq -
D20	Queen's Gambit Accepted: Old Variation, Novikov Gambit	퀸즈 갬빗 수락: 올드 베리에이션, 노비코프 갬빗	1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. Nd2	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 b1d2	rnb1kbnr/ppp1qppp/8/8/2Bp4/1Q2P3/PP1N1PPP/R1B1K1NR b KQkq -
D20	Queen's Gambit Accepted: Saduleto Variation	퀸즈 갬빗 수락: 사둘레토 베리에이션	1. d4 d5 2. c4 dxc4 3. e4	d2d4 d7d5 c2c4 d5c4 e2e4	rnbqkbnr/ppp1pppp/8/8/2pPP3/8/PP3PPP/RNBQKBNR b KQkq -
D20	Queen's Gambit Accepted: Schwartz Defense	퀸즈 갬빗 수락: 슈바르츠 디펜스	1. d4 d5 2. c4 dxc4 3. e4 f5	d2d4 d7d5 c2c4 d5c4 e2e4 f7f5	rnbqkbnr/ppp1p1pp/8/5p2/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -
D21	Queen's Gambit Accepted: Alekhine Defense, Borisenko-Furman Variation	퀸즈 갬빗 수락: 알레킨 디펜스, 보리센코-푸르만 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e4	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6 e2e4	rnbqkbnr/1pp1pppp/p7/8/2pPP3/5N2/PP3PPP/RNBQKB1R b KQkq -
D21	Queen's Gambit Accepted: Godes Variation	퀸즈 갬빗 수락: 고데스 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nd7	d2d4 d7d5 c2c4 d5c4 g1f3 b8d7	r1bqkbnr/pppnpppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
D21	Queen's Gambit Accepted: Gunsberg Defense	퀸즈 갬빗 수락: 군스베르크 디펜스	1. d4 d5 2. c4 dxc4 3. Nf3 c5	d2d4 d7d5 c2c4 d5c4 g1f3 c7c5	rnbqkbnr/pp2pppp/8/2p5/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
D21	Queen's Gambit Accepted: Normal Variation	퀸즈 갬빗 수락: 노멀 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3	d2d4 d7d5 c2c4 d5c4 g1f3	rnbqkbnr/ppp1pppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R b KQkq -
D21	Queen's Gambit Accepted: Rosenthal Variation	퀸즈 갬빗 수락: 로젠탈 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 e6	d2d4 d7d5 c2c4 d5c4 g1f3 e7e6	rnbqkbnr/ppp2ppp/4p3/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
D21	Queen's Gambit Accepted: Slav Gambit	퀸즈 갬빗 수락: 슬라브 갬빗	1. d4 d5 2. c4 dxc4 3. Nf3 b5	d2d4 d7d5 c2c4 d5c4 g1f3 b7b5	rnbqkbnr/p1p1pppp/8/1p6/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
D22	Queen's Gambit Accepted: Alekhine Defense	퀸즈 갬빗 수락: 알레킨 디펜스	1. d4 d5 2. c4 dxc4 3. Nf3 a6	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6	rnbqkbnr/1pp1pppp/p7/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
D22	Queen's Gambit Accepted: Alekhine Defense, Alatortsev Variation	퀸즈 갬빗 수락: 알레킨 디펜스, 알라토르체프 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e3 Bg4 5. Bxc4 e6 6. d5	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6 e2e3 c8g4 f1c4 e7e6 d4d5	rn1qkbnr/1pp2ppp/p3p3/3P4/2B3b1/4PN2/PP3PPP/RNBQK2R b KQkq -
D22	Queen's Gambit Accepted: Alekhine Defense, Haberditz Variation	퀸즈 갬빗 수락: 알레킨 디펜스, 하베르디츠 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e3 b5	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6 e2e3 b7b5	rnbqkbnr/2p1pppp/p7/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -
D23	Queen's Gambit Accepted	퀸즈 갬빗 수락	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6	rnbqkb1r/ppp1pppp/5n2/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
D23	Queen's Gambit Accepted: Mannheim Variation	퀸즈 갬빗 수락: 만하임 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Qa4+	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 d1a4	rnbqkb1r/ppp1pppp/5n2/8/Q1pP4/5N2/PP2PPPP/RNB1KB1R b KQkq -
D24	Queen's Gambit Accepted	퀸즈 갬빗 수락	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4	d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 b1c3 d5c4 e2e4	rnbqkb1r/ppp2ppp/4pn2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -
D24	Queen's Gambit Accepted: Bogoljubow Defense	퀸즈 갬빗 수락: 보골류보프 디펜스	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3 a6 5. e4	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 b1c3 a7a6 e2e4	rnbqkb1r/1pp1pppp/p4n2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -
D24	Queen's Gambit Accepted: Gunsberg Defense, Prianishenmo Gambit	퀸즈 갬빗 수락: 군스베르크 디펜스, 프리아니셴모 갬빗	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3 c5 5. d5 e6 6. e4 exd5 7. e5	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 b1c3 c7c5 d4d5 e7e6 e2e4 e6d5 e4e5	rnbqkb1r/pp3ppp/5n2/2ppP3/2p5/2N2N2/PP3PPP/R1BQKB1R b KQkq -
D24	Queen's Gambit Accepted: Showalter Variation	퀸즈 갬빗 수락: 쇼월터 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 b1c3	rnbqkb1r/ppp1pppp/5n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -
D25	Queen's Gambit Accepted: Janowski-Larsen Variation	퀸즈 갬빗 수락: 야노프스키-라르센 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 Bg4	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 c8g4	rn1qkb1r/ppp1pppp/5n2/8/2pP2b1/4PN2/PP3PPP/RNBQKB1R w KQkq -
D25	Queen's Gambit Accepted: Normal Variation	퀸즈 갬빗 수락: 노멀 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3	rnbqkb1r/ppp1pppp/5n2/8/2pP4/4PN2/PP3PPP/RNBQKB1R b KQkq -
D25	Queen's Gambit Accepted: Smyslov Variation	퀸즈 갬빗 수락: 스미슬로프 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 g6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 g7g6	rnbqkb1r/ppp1pp1p/5np1/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -
D25	Queen's Gambit Accepted: Winawer Defense	퀸즈 갬빗 수락: 위나워 디펜스	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 Be6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 c8e6	rn1qkb1r/ppp1pppp/4bn2/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -
D26	Queen's Gambit Accepted: Classical Defense	퀸즈 갬빗 수락: 클래시컬 디펜스	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5	rnbqkb1r/pp3ppp/4pn2/2p5/2BP4/4PN2/PP3PPP/RNBQK2R w KQkq -
D26	Queen's Gambit Accepted: Classical Defense, Normal Line	퀸즈 갬빗 수락: 클래시컬 디펜스, 노멀 라인	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1	rnbqkb1r/pp3ppp/4pn2/2p5/2BP4/4PN2/PP3PPP/RNBQ1RK1 b kq -
D26	Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation	퀸즈 갬빗 수락: 클래시컬 디펜스, 슈타이니츠 베리에이션, 디벨롭먼트 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O Nc6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 b8c6	r1bqkb1r/pp3ppp/2n1pn2/2p5/2BP4/4PN2/PP3PPP/RNBQ1RK1 w kq -
D26	Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Exchange Variation	퀸즈 갬빗 수락: 클래시컬 디펜스, 슈타이니츠 베리에이션, 익스체인지 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O cxd4	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 c5d4	rnbqkb1r/pp3ppp/4pn2/8/2Bp4/4PN2/PP3PPP/RNBQ1RK1 w kq -
D26	Queen's Gambit Accepted: Classical, Furman Variation	퀸즈 갬빗 수락: 클래시컬, 푸르만 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. Qe2 a6 7. dxc5 Bxc5 8. O-O Nc6 9. e4 b5 10. e5	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 d1e2 a7a6 d4c5 f8c5 e1g1 b8c6 e3e4 b7b5 e4e5	r1bqk2r/5ppp/p1n1pn2/1pb1P3/2B5/5N2/PP2QPPP/RNB2RK1 b kq -
D26	Queen's Gambit Accepted: Normal Variation, Traditional System	퀸즈 갬빗 수락: 노멀 베리에이션, 트래디셔널 시스템	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6	rnbqkb1r/ppp2ppp/4pn2/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -
D27	Queen's Gambit Accepted: Classical Defense, Main Line	퀸즈 갬빗 수락: 클래시컬 디펜스, 메인 라인	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6	rnbqkb1r/1p3ppp/p3pn2/2p5/2BP4/4PN2/PP3PPP/RNBQ1RK1 w kq -
D27	Queen's Gambit Accepted: Classical Defense, Rubinstein Variation	퀸즈 갬빗 수락: 클래시컬 디펜스, 루빈스타인 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. a4	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 a2a4	rnbqkb1r/1p3ppp/p3pn2/2p5/P1BP4/4PN2/1P3PPP/RNBQ1RK1 b kq -
D27	Queen's Gambit Accepted: Classical Defense, Russian Gambit	퀸즈 갬빗 수락: 클래시컬 디펜스, 러시안 갬빗	1. d4 d5 2. c4 dxc4 3. e3 Nf6 4. Bxc4 e6 5. Nf3 c5 6. O-O a6 7. e4	d2d4 d7d5 c2c4 d5c4 e2e3 g8f6 f1c4 e7e6 g1f3 c7c5 e1g1 a7a6 e3e4	rnbqkb1r/1p3ppp/p3pn2/2p5/2BPP3/5N2/PP3PPP/RNBQ1RK1 b kq -
D27	Queen's Gambit Accepted: Furman Variation	퀸즈 갬빗 수락: 푸르만 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. dxc5 Bxc5	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 d4c5 f8c5	rnbqk2r/1p3ppp/p3pn2/2b5/2B5/4PN2/PP3PPP/RNBQ1RK1 w kq -
D28	Queen's Gambit Accepted: Classical Defense, Alekhine System	퀸즈 갬빗 수락: 클래시컬 디펜스, 알레킨 시스템	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 d1e2	rnbqkb1r/1p3ppp/p3pn2/2p5/2BP4/4PN2/PP2QPPP/RNB2RK1 b kq -
D28	Queen's Gambit Accepted: Classical Defense, Alekhine System	퀸즈 갬빗 수락: 클래시컬 디펜스, 알레킨 시스템	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 d1e2 b7b5	rnbqkb1r/5ppp/p3pn2/1pp5/2BP4/4PN2/PP2QPPP/RNB2RK1 w kq -
D28	Queen's Gambit Accepted: Classical, Flohr Variation	퀸즈 갬빗 수락: 클래시컬, 플로르 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Nc6 9. Rd1 c4 10. Bc2 Nb4 11. Nc3 Nxc2 12. Qxc2 Bb7 13. d5 Qc7	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 d1e2 b7b5 c4b3 b8c6 f1d1 c5c4 b3c2 c6b4 b1c3 b4c2 e2c2 c8b7 d4d5 d8c7	r3kb1r/1bq2ppp/p3pn2/1p1P4/2p5/2N1PN2/PPQ2PPP/R1BR2K1 w kq -
D29	Queen's Gambit Accepted: Classical Defense, Alekhine System, Main Line	퀸즈 갬빗 수락: 클래시컬 디펜스, 알레킨 시스템, 메인 라인	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 d1e2 b7b5 c4b3 c8b7	rn1qkb1r/1b3ppp/p3pn2/1pp5/3P4/1B2PN2/PP2QPPP/RNB2RK1 w kq -
D29	Queen's Gambit Accepted: Classical Defense, Alekhine System, Smyslov Variation	퀸즈 갬빗 수락: 클래시컬 디펜스, 알레킨 시스템, 스미슬로프 베리에이션	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7 9. Rd1 Nbd7 10. Nc3 Bd6	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 a7a6 d1e2 b7b5 c4b3 c8b7 f1d1 b8d7 b1c3 f8d6	r2qk2r/1b1n1ppp/p2bpn2/1pp5/3P4/1BN1PN2/PP2QPPP/R1BR2K1 w kq -
D30	Queen's Gambit Declined	퀸즈 갬빗 거절	1. d4 d5 2. c4 e6	d2d4 d7d5 c2c4 e7e6	rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -
D30	Queen's Gambit Declined: Capablanca Variation	퀸즈 갬빗 거절: 카파블랑카 베리에이션	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5 h6	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 c1g5 h7h6	rnbqkb1r/ppp2pp1/4pn1p/3p2B1/2PP4/5N2/PP2PPPP/RN1QKB1R w KQkq -
D30	Queen's Gambit Declined: Capablanca Variation	퀸즈 갬빗 거절: 카파블랑카 베리에이션	1. d4 Nf6 2. Nf3 e6 3. c4 d5 4. Bg5 c6 5. Nbd2 Nbd7 6. e3	d2d4 g8f6 g1f3 e7e6 c2c4 d7d5 c1g5 c7c6 b1d2 b8d7 e2e3	r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PP4/4PN2/PP1N1PPP/R2QKB1R b KQkq -
D30	Queen's Gambit Declined: Semmering Variation	퀸즈 갬빗 거절: 제머링 베리에이션	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2 Nbd7 6. Bd3 c5	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b1d2 b8d7 f1d3 c6c5	r1bqkb1r/pp1n1ppp/4pn2/2pp4/2PP4/3BPN2/PP1N1PPP/R1BQK2R w KQkq -
D30	Queen's Gambit Declined: Spielmann Variation	퀸즈 갬빗 거절: 슈필만 베리에이션	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2 g6	d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 e2e3 c7c6 b1d2 g7g6	rnbqkb1r/pp3p1p/2p1pnp1/3p4/2PP4/4PN2/PP1N1PPP/R1BQKB1R w KQkq -
D30	Queen's Gambit Declined: Stonewall Variation	퀸즈 갬빗 거절: 스톤월 베리에이션	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2 Ne4 6. Bd3 f5	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b1d2 f6e4 f1d3 f7f5	rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/3BPN2/PP1N1PPP/R1BQK2R w KQkq -
D30	Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch	퀸즈 갬빗 거절: 타라시 디펜스, 가짜-타라시	1. d4 d5 2. c4 e6 3. Nf3 c5	d2d4 d7d5 c2c4 e7e6 g1f3 c7c5	rnbqkbnr/pp3ppp/4p3/2pp4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
